region	tenure	age	marital	address	income	ed	employ	retire	gender	reside	tollfree	equip	callcard	wireless	longmon	tollmon	equipmon	cardmon	wiremon	longten	tollten	equipten	cardten	wireten	multline	voice	pager	internet	callid	callwait	forward	confer	ebill	loglong	logtoll	logequi	logcard	logwire	lninc	custcat	churn
3	20	40	0	2	209.000000	4	15	0.000000	1	1	0	0	1	0	7.200000	0.000000	0.000000	4.750000	0.000000	172.100000	0.000000	0.000000	80.000000	0.000000	1	0	0	0	0	0	0	0	1	1.974081			1.558145		5.342334	2	0
2	19	23	1	4	37.000000	3	1	0.000000	1	4	1	1	0	0	8.400000	17.500000	24.800000	0.000000	0.000000	136.050000	302.500000	446.000000	0.000000	0.000000	0	0	0	0	1	1	0	1	0	2.128232	2.862201	3.210844			3.610918	3	1
3	58	37	1	5	64.000000	4	8	0.000000	1	2	1	1	1	1	10.800000	58.750000	63.250000	37.750000	109.700000	634.750000	3525.550000	3521.450000	2305.000000	6444.950000	1	1	1	1	1	1	1	1	1	2.379546	4.073291	4.147095	3.630985	4.697749	4.158883	4	1
3	65	64	0	20	88.000000	3	26	0.000000	1	1	1	1	1	1	15.100000	36.250000	39.900000	24.000000	48.800000	1017.900000	2202.450000	2534.250000	1620.000000	3242.750000	1	1	1	1	1	1	1	1	1	2.714695	3.590439	3.686376	3.178054	3.887730	4.477337	4	1
3	72	61	1	34	61.000000	1	8	0.000000	0	3	0	0	1	0	27.350000	0.000000	0.000000	13.250000	0.000000	1980.150000	0.000000	0.000000	895.000000	0.000000	1	0	0	0	0	0	0	0	0	3.308717			2.583998		4.110874	2	0
3	8	42	0	3	66.000000	3	10	0.000000	0	1	0	0	1	1	1.950000	0.000000	0.000000	27.500000	21.500000	16.850000	0.000000	0.000000	185.000000	157.550000	0	1	0	1	1	1	1	1	1	0.667829			3.314186	3.068053	4.189655	4	0
2	33	40	1	14	19.000000	3	5	0.000000	0	2	0	0	1	0	5.050000	0.000000	0.000000	8.500000	0.000000	178.900000	0.000000	0.000000	315.000000	0.000000	0	0	0	0	0	0	0	0	0	1.619388			2.140066		2.944439	1	0
3	18	34	1	4	42.000000	2	14	0.000000	1	5	1	0	1	0	6.450000	19.000000	0.000000	17.000000	0.000000	104.050000	318.750000	0.000000	240.000000	0.000000	0	1	1	0	1	1	1	1	0	1.864080	2.944439		2.833213		3.737670	4	0
2	24	31	1	6	41.000000	2	13	0.000000	0	5	1	0	1	0	8.500000	20.000000	0.000000	13.000000	0.000000	196.800000	480.700000	0.000000	275.000000	0.000000	0	0	0	0	1	1	1	0	0	2.140066	2.995732		2.564949		3.713572	3	0
3	70	36	0	8	50.000000	1	15	0.000000	1	1	0	0	1	0	20.550000	0.000000	0.000000	20.750000	0.000000	1407.150000	0.000000	0.000000	1370.000000	0.000000	1	0	0	0	0	0	0	0	0	3.022861			3.032546		3.912023	2	0
1	7	38	0	4	70.000000	4	4	0.000000	0	1	1	1	1	1	3.850000	19.250000	38.350000	7.000000	17.700000	26.650000	127.500000	250.300000	40.000000	129.550000	1	1	1	1	0	1	0	0	1	1.348073	2.957511	3.646755	1.945910	2.873565	4.248495	4	1
3	70	59	0	27	85.000000	1	19	0.000000	1	1	1	0	1	0	38.900000	62.500000	0.000000	62.000000	0.000000	2711.000000	4387.300000	0.000000	4220.000000	0.000000	0	0	0	0	1	1	1	1	0	3.660994	4.135167		4.127134		4.442651	3	0
2	20	48	1	21	45.000000	3	2	0.000000	1	2	1	0	1	1	10.700000	33.000000	0.000000	27.500000	29.400000	192.150000	645.650000	0.000000	480.000000	528.300000	1	1	0	0	1	1	1	1	0	2.370244	3.496508		3.314186	3.380995	3.806662	3	1
3	54	32	1	12	27.000000	1	9	0.000000	0	2	0	0	1	0	33.950000	0.000000	0.000000	24.250000	0.000000	1801.300000	0.000000	0.000000	1300.000000	0.000000	1	0	0	0	0	0	0	0	0	3.524889			3.188417		3.295837	2	0
3	36	48	0	28	29.000000	1	2	0.000000	0	1	0	0	0	0	6.000000	0.000000	0.000000	0.000000	0.000000	222.800000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1.791759					3.367296	1	0
3	71	53	1	29	48.000000	4	0	0.000000	1	2	1	0	1	0	34.950000	28.750000	0.000000	36.000000	0.000000	2506.050000	2074.750000	0.000000	2560.000000	0.000000	1	0	0	0	0	1	1	1	0	3.553918	3.358638		3.583519		3.871201	3	0
1	17	41	0	4	32.000000	2	3	0.000000	0	1	1	0	1	0	12.600000	9.500000	0.000000	6.750000	0.000000	208.000000	168.000000	0.000000	100.000000	0.000000	0	0	0	0	1	0	1	0	0	2.533697	2.251292		1.909543		3.465736	3	0
1	18	45	1	17	43.000000	1	9	0.000000	0	3	1	0	1	0	4.450000	17.000000	0.000000	13.750000	0.000000	78.650000	287.300000	0.000000	245.000000	0.000000	0	0	0	0	1	1	1	0	0	1.492904	2.833213		2.621039		3.761200	3	0
1	16	27	0	8	16.000000	5	0	0.000000	1	1	1	1	1	1	5.450000	17.750000	44.850000	13.500000	33.900000	102.750000	282.200000	675.650000	235.000000	524.200000	0	0	1	0	1	1	1	1	1	1.695616	2.876386	3.803324	2.602690	3.523415	2.772589	4	1
3	38	30	1	6	22.000000	2	3	0.000000	1	2	0	0	1	0	5.600000	0.000000	0.000000	12.250000	0.000000	215.050000	0.000000	0.000000	455.000000	0.000000	1	0	0	1	0	0	0	0	1	1.722767			2.505526		3.091042	2	0
1	52	45	1	19	40.000000	3	9	0.000000	1	3	0	1	1	1	8.450000	0.000000	34.350000	14.500000	34.100000	512.650000	0.000000	1793.900000	705.000000	1740.700000	1	1	0	1	0	0	1	1	1	2.134166		3.536602	2.674149	3.529297	3.688879	4	0
1	46	48	1	12	256.000000	3	25	0.000000	0	6	1	1	1	1	13.800000	31.750000	43.650000	18.750000	66.000000	612.550000	1449.000000	1961.750000	835.000000	3064.750000	1	1	1	1	1	1	1	1	0	2.624669	3.457893	3.776203	2.931194	4.189655	5.545177	4	0
2	31	46	0	23	144.000000	4	13	0.000000	0	1	1	0	1	0	7.600000	15.250000	0.000000	9.750000	0.000000	271.550000	501.150000	0.000000	290.000000	0.000000	0	0	0	1	1	1	1	0	1	2.028148	2.724580		2.277267		4.969813	3	0
2	23	31	0	10	45.000000	4	0	0.000000	0	2	1	0	0	0	5.000000	11.750000	0.000000	0.000000	0.000000	119.500000	275.050000	0.000000	0.000000	0.000000	1	0	0	1	0	0	0	0	1	1.609438	2.463853				3.806662	2	0
2	38	56	1	34	34.000000	2	0	0.000000	1	3	0	0	0	1	7.800000	0.000000	0.000000	0.000000	24.650000	272.750000	0.000000	0.000000	0.000000	888.450000	1	0	0	1	1	1	1	1	0	2.054124				3.204777	3.526361	3	0
2	50	54	0	15	248.000000	3	28	0.000000	1	1	1	0	1	1	11.050000	17.250000	0.000000	5.500000	29.150000	497.900000	833.850000	0.000000	270.000000	1453.850000	1	0	0	0	1	1	1	0	0	2.402430	2.847812		1.704748	3.372455	5.513429	3	0
2	16	49	0	17	41.000000	2	5	0.000000	0	1	1	1	0	1	4.100000	14.000000	39.150000	0.000000	31.800000	62.450000	260.050000	620.000000	0.000000	521.350000	0	1	1	1	0	0	1	0	0	1.410987	2.639057	3.667400		3.459466	3.713572	4	0
2	14	34	1	4	27.000000	4	1	0.000000	1	2	1	1	1	1	6.050000	23.500000	36.250000	20.500000	37.850000	90.200000	313.800000	454.450000	260.000000	474.000000	0	1	1	1	1	0	1	1	1	1.800058	3.157000	3.590439	3.020425	3.633631	3.295837	4	0
2	30	52	0	23	17.000000	3	3	0.000000	1	1	0	1	1	0	10.300000	0.000000	37.600000	15.250000	0.000000	367.400000	0.000000	1106.400000	420.000000	0.000000	1	0	0	1	0	0	0	0	0	2.332144		3.627004	2.724580		2.833213	2	1
3	22	47	1	0	44.000000	4	11	0.000000	1	3	1	1	1	1	9.000000	21.250000	50.750000	57.250000	57.000000	194.550000	466.900000	1053.100000	1220.000000	1264.050000	1	1	1	1	1	1	1	1	1	2.197225	3.056357	3.926912	4.047428	4.043051	3.784190	4	1
1	38	55	1	12	135.000000	2	24	0.000000	0	4	1	0	1	0	12.150000	31.750000	0.000000	16.250000	0.000000	467.750000	1167.650000	0.000000	595.000000	0.000000	1	1	1	1	1	1	1	1	1	2.497329	3.457893		2.788093		4.905275	4	0
3	59	26	1	3	41.000000	4	1	0.000000	1	3	0	1	1	1	12.650000	0.000000	35.100000	46.750000	29.150000	804.000000	0.000000	2099.250000	2710.000000	1707.100000	1	0	0	1	0	0	0	0	0	2.537657		3.558201	3.844814	3.372455	3.713572	2	1
2	54	55	0	1	587.000000	3	33	0.000000	0	1	0	0	0	0	13.000000	0.000000	0.000000	0.000000	0.000000	650.850000	0.000000	0.000000	0.000000	0.000000	0	1	0	0	1	1	1	1	0	2.564949					6.375025	3	0
3	9	40	0	13	38.000000	4	7	0.000000	1	1	1	1	1	1	3.350000	21.000000	42.400000	17.500000	59.550000	37.700000	179.800000	329.050000	125.000000	482.100000	0	1	1	1	1	1	1	1	1	1.208960	3.044522	3.747148	2.862201	4.086816	3.637586	4	1
1	67	67	1	38	49.000000	2	10	0.000000	1	2	0	1	1	0	14.300000	0.000000	29.250000	25.250000	0.000000	924.550000	0.000000	1963.250000	1675.000000	0.000000	1	0	0	1	0	0	0	0	1	2.660260		3.375880	3.228826		3.891820	2	0
2	24	44	0	19	33.000000	3	0	0.000000	1	2	0	1	0	0	4.650000	0.000000	26.650000	0.000000	0.000000	100.950000	0.000000	568.200000	0.000000	0.000000	0	0	0	0	0	0	0	1	1	1.536867		3.282789			3.496508	1	0
2	12	55	1	13	36.000000	1	5	0.000000	1	2	0	1	0	0	5.950000	0.000000	26.550000	0.000000	0.000000	73.350000	0.000000	300.750000	0.000000	0.000000	1	0	0	1	0	0	0	0	0	1.783391		3.279030			3.583519	2	1
1	26	47	0	13	54.000000	3	0	0.000000	0	1	1	1	1	1	7.100000	16.000000	38.500000	18.000000	23.500000	205.400000	484.900000	946.850000	435.000000	547.750000	1	1	0	1	0	0	0	1	1	1.960095	2.772589	3.650658	2.890372	3.157000	3.988984	2	0
2	3	32	0	4	58.000000	2	11	0.000000	0	4	1	1	1	1	2.750000	15.750000	29.500000	9.250000	28.550000	5.700000	49.650000	50.500000	15.000000	67.700000	1	1	1	0	0	0	1	0	1	1.011601	2.756840	3.384390	2.224624	3.351657	4.060443	4	1
2	20	46	0	2	23.000000	5	4	0.000000	1	2	0	0	0	0	4.750000	0.000000	0.000000	0.000000	0.000000	82.300000	0.000000	0.000000	0.000000	0.000000	1	1	0	1	1	1	1	0	1	1.558145					3.135494	4	0
3	5	52	1	0	97.000000	5	9	0.000000	0	2	1	1	1	1	3.100000	16.500000	35.250000	25.500000	40.300000	12.900000	83.000000	127.350000	115.000000	162.750000	0	1	1	1	1	1	1	1	0	1.131402	2.803360	3.562466	3.238678	3.696351	4.574711	4	1
3	58	53	0	19	207.000000	3	12	0.000000	1	1	1	1	1	1	7.300000	29.500000	51.200000	22.000000	62.800000	447.150000	1653.900000	2986.650000	1250.000000	3613.300000	1	1	1	1	1	1	1	1	1	1.987874	3.384390	3.935740	3.091042	4.139955	5.332719	4	1
1	54	28	1	2	21.000000	3	3	0.000000	0	4	0	0	1	0	10.400000	0.000000	0.000000	25.750000	0.000000	567.550000	0.000000	0.000000	1395.000000	0.000000	0	0	0	0	0	0	0	0	0	2.341806			3.248435		3.044522	1	0
2	52	39	0	6	119.000000	3	18	0.000000	1	1	1	0	1	0	10.500000	25.000000	0.000000	8.250000	0.000000	556.500000	1280.900000	0.000000	450.000000	0.000000	0	0	1	0	0	0	0	0	1	2.351375	3.218876		2.110213		4.779123	1	0
2	38	30	1	10	25.000000	1	5	0.000000	1	4	0	0	1	0	3.950000	0.000000	0.000000	12.000000	0.000000	179.750000	0.000000	0.000000	430.000000	0.000000	0	0	0	0	0	0	0	0	0	1.373716			2.484907		3.218876	1	0
2	19	46	0	5	59.000000	3	17	0.000000	0	1	1	0	0	0	5.600000	9.000000	0.000000	0.000000	0.000000	97.250000	191.250000	0.000000	0.000000	0.000000	0	0	0	0	1	0	0	1	0	1.722767	2.197225				4.077537	1	0
2	22	33	1	2	24.000000	1	3	0.000000	0	4	0	0	0	0	7.100000	0.000000	0.000000	0.000000	0.000000	153.400000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	1	1.960095					3.178054	1	0
1	49	35	1	15	113.000000	4	4	0.000000	0	5	0	0	0	0	16.100000	0.000000	0.000000	0.000000	0.000000	818.450000	0.000000	0.000000	0.000000	0.000000	1	0	0	0	0	0	0	0	1	2.778819					4.727388	2	0
3	5	39	0	0	22.000000	1	0	0.000000	1	2	1	0	1	0	4.700000	19.000000	0.000000	9.250000	0.000000	32.950000	106.850000	0.000000	30.000000	0.000000	0	0	0	0	1	1	1	1	0	1.547563	2.944439		2.224624		3.091042	3	0
2	18	69	0	28	11.000000	1	17	1.000000	0	1	0	0	0	0	3.850000	0.000000	0.000000	0.000000	0.000000	62.750000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1.348073					2.397895	1	0
3	43	29	0	4	33.000000	1	13	0.000000	1	4	1	0	1	1	22.050000	18.750000	0.000000	7.500000	24.950000	1042.950000	830.750000	0.000000	345.000000	1124.250000	1	0	0	0	1	1	1	1	0	3.093313	2.931194		2.014903	3.216874	3.496508	3	0
3	17	50	0	2	205.000000	5	19	0.000000	0	1	1	1	0	1	6.950000	21.250000	37.950000	0.000000	36.650000	121.450000	371.200000	523.750000	0.000000	620.300000	1	1	1	1	0	1	1	1	1	1.938742	3.056357	3.636270		3.601413	5.323010	4	1
2	37	33	0	4	41.000000	3	8	0.000000	1	3	0	1	0	0	9.200000	0.000000	30.450000	0.000000	0.000000	347.100000	0.000000	1158.900000	0.000000	0.000000	1	0	0	0	1	0	0	0	1	2.219203		3.416086			3.713572	2	1
2	8	39	0	0	39.000000	1	7	0.000000	1	1	1	0	0	0	3.150000	10.750000	0.000000	0.000000	0.000000	29.050000	83.550000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1.147402	2.374906				3.663562	1	0
2	51	46	1	8	107.000000	2	21	0.000000	1	6	1	0	1	1	17.300000	25.750000	0.000000	23.000000	37.400000	840.000000	1396.750000	0.000000	1155.000000	1832.250000	1	0	1	0	1	1	1	1	0	2.850707	3.248435		3.135494	3.621671	4.672829	3	0
1	71	55	1	11	198.000000	1	31	0.000000	1	3	1	0	1	0	17.800000	44.250000	0.000000	32.000000	0.000000	1218.000000	3058.500000	0.000000	2305.000000	0.000000	1	1	0	0	1	1	1	1	0	2.879198	3.789855		3.465736		5.288267	3	0
1	56	53	1	23	100.000000	5	14	0.000000	1	2	0	1	1	0	14.150000	0.000000	34.200000	9.500000	0.000000	752.900000	0.000000	1988.650000	560.000000	0.000000	1	1	0	1	0	0	0	0	1	2.649715		3.532226	2.251292		4.605170	2	0
3	70	68	0	21	1131.000000	2	45	0.000000	0	1	1	0	1	1	14.850000	57.500000	0.000000	15.000000	39.500000	1104.400000	3926.650000	0.000000	990.000000	2798.250000	1	0	1	0	1	1	1	1	0	2.698000	4.051785		2.708050	3.676301	7.030857	3	0
1	62	53	0	14	360.000000	3	26	0.000000	1	2	1	0	1	0	31.900000	53.250000	0.000000	16.500000	0.000000	1892.850000	3232.050000	0.000000	890.000000	0.000000	1	0	0	0	1	1	1	1	0	3.462606	3.974998		2.803360		5.886104	3	0
1	50	52	1	22	162.000000	2	27	0.000000	1	2	1	1	1	1	12.850000	24.250000	49.200000	14.250000	42.850000	599.050000	1238.200000	2498.350000	725.000000	2032.300000	1	1	1	0	1	1	1	1	1	2.553344	3.188417	3.895894	2.656757	3.757706	5.087596	4	0
3	1	31	0	3	29.000000	5	2	0.000000	1	3	0	1	0	0	1.450000	0.000000	25.250000	0.000000	0.000000	1.450000	0.000000	25.250000	0.000000	0.000000	0	0	0	1	0	0	0	0	1	0.371564		3.228826			3.367296	1	1
3	15	26	0	1	38.000000	4	1	0.000000	0	2	0	1	0	0	7.400000	0.000000	35.400000	0.000000	0.000000	91.700000	0.000000	483.500000	0.000000	0.000000	1	1	0	1	1	0	1	0	1	2.001480		3.566712			3.637586	4	1
3	72	55	1	24	82.000000	3	25	0.000000	1	2	0	1	1	0	62.300000	0.000000	35.650000	65.250000	0.000000	4333.000000	0.000000	2477.100000	4915.000000	0.000000	1	0	0	0	1	1	0	0	1	4.131961		3.573749	4.178226		4.406719	2	0
2	69	47	1	10	159.000000	2	24	0.000000	0	4	0	0	1	0	25.200000	0.000000	0.000000	36.250000	0.000000	1714.700000	0.000000	0.000000	2470.000000	0.000000	0	0	0	0	1	0	1	0	0	3.226844			3.590439		5.068904	3	1
2	32	44	0	10	201.000000	2	24	0.000000	0	1	1	0	1	0	7.650000	28.000000	0.000000	18.500000	0.000000	237.850000	895.050000	0.000000	595.000000	0.000000	0	0	1	0	1	1	1	1	0	2.034706	3.332205		2.917771		5.303305	3	0
1	19	25	1	6	27.000000	4	0	0.000000	1	2	1	0	1	0	9.550000	20.500000	0.000000	34.750000	0.000000	172.550000	398.950000	0.000000	620.000000	0.000000	0	1	0	0	1	1	1	1	0	2.256541	3.020425		3.548180		3.295837	3	1
2	42	54	0	19	57.000000	3	10	0.000000	1	1	0	1	1	1	8.700000	0.000000	47.150000	11.750000	47.500000	356.450000	0.000000	1872.700000	415.000000	1932.350000	1	1	0	1	1	0	0	1	1	2.163323		3.853334	2.463853	3.860730	4.043051	4	0
3	51	49	0	29	45.000000	1	16	0.000000	0	1	0	0	1	0	15.700000	0.000000	0.000000	8.500000	0.000000	815.050000	0.000000	0.000000	400.000000	0.000000	0	0	0	0	0	1	0	0	0	2.753661			2.140066		3.806662	1	0
2	32	22	1	2	17.000000	2	2	0.000000	1	4	1	0	1	0	4.800000	28.000000	0.000000	19.000000	0.000000	157.250000	952.900000	0.000000	600.000000	0.000000	0	1	0	0	1	1	1	1	0	1.568616	3.332205		2.944439		2.833213	3	1
3	26	55	1	13	61.000000	1	26	0.000000	0	2	1	0	1	0	4.250000	29.000000	0.000000	12.000000	0.000000	102.450000	729.150000	0.000000	300.000000	0.000000	0	0	0	0	1	1	1	1	0	1.446919	3.367296		2.484907		4.110874	3	0
2	39	44	1	14	418.000000	4	18	0.000000	0	2	1	0	1	0	7.050000	27.500000	0.000000	17.500000	0.000000	269.000000	1046.200000	0.000000	640.000000	0.000000	0	1	1	0	1	1	1	1	0	1.953028	3.314186		2.862201		6.035481	4	0
2	72	53	0	12	152.000000	2	32	0.000000	1	1	1	0	1	1	43.250000	50.500000	0.000000	19.250000	44.900000	3115.000000	3669.000000	0.000000	1315.000000	3120.350000	1	0	1	1	1	1	1	0	0	3.766997	3.921973		2.957511	3.804438	5.023881	4	0
2	4	39	0	11	38.000000	4	1	0.000000	0	2	1	0	1	1	2.800000	22.750000	0.000000	13.750000	30.200000	9.350000	103.450000	0.000000	40.000000	76.900000	0	1	1	1	1	1	1	1	0	1.029619	3.124565		2.621039	3.407842	3.637586	4	1
2	54	50	1	5	151.000000	4	20	0.000000	0	3	1	0	1	1	21.950000	40.250000	0.000000	25.750000	21.800000	1248.250000	2030.200000	0.000000	1355.000000	1121.050000	1	0	0	0	1	1	1	1	0	3.088767	3.695110		3.248435	3.081910	5.017280	3	0
1	34	40	1	21	23.000000	4	9	0.000000	1	3	1	1	1	1	5.950000	25.750000	45.400000	16.750000	37.700000	207.700000	805.850000	1498.850000	540.000000	1257.700000	1	0	1	1	1	1	1	1	1	1.783391	3.248435	3.815512	2.818398	3.629660	3.135494	4	0
1	20	25	1	4	33.000000	4	0	0.000000	1	3	1	0	1	1	4.550000	16.000000	0.000000	19.250000	27.050000	115.650000	288.750000	0.000000	365.000000	511.250000	0	0	0	1	1	0	1	0	1	1.515127	2.772589		2.957511	3.297687	3.496508	1	0
3	14	49	0	4	26.000000	1	8	0.000000	0	1	0	0	1	0	6.500000	0.000000	0.000000	14.500000	0.000000	86.700000	0.000000	0.000000	180.000000	0.000000	0	0	0	0	0	0	0	0	0	1.871802			2.674149		3.258097	1	0
1	61	59	0	26	89.000000	1	40	1.000000	1	1	1	0	1	0	17.350000	35.000000	0.000000	29.250000	0.000000	988.800000	2166.800000	0.000000	1805.000000	0.000000	0	0	0	0	1	1	0	1	0	2.853593	3.555348		3.375880		4.488636	3	0
2	4	24	0	2	25.000000	4	0	0.000000	0	1	0	0	1	0	3.750000	0.000000	0.000000	15.750000	0.000000	12.400000	0.000000	0.000000	35.000000	0.000000	0	1	0	1	0	1	0	0	0	1.321756			2.756840		3.218876	1	1
3	16	48	0	25	59.000000	2	13	0.000000	0	2	1	0	1	0	7.850000	20.250000	0.000000	14.000000	0.000000	104.900000	349.400000	0.000000	180.000000	0.000000	0	0	0	0	1	1	1	1	0	2.060514	3.008155		2.639057		4.077537	3	1
1	13	41	0	9	55.000000	2	12	0.000000	1	3	0	0	0	0	4.850000	0.000000	0.000000	0.000000	0.000000	55.650000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	1	1.578979					4.007333	1	0
2	53	37	1	18	25.000000	3	6	0.000000	1	2	0	1	1	0	9.950000	0.000000	28.650000	23.500000	0.000000	558.150000	0.000000	1533.100000	1170.000000	0.000000	1	0	0	1	0	0	0	0	1	2.297573		3.355153	3.157000		3.218876	2	1
2	58	36	1	13	39.000000	2	8	0.000000	1	7	1	0	1	1	16.400000	38.250000	0.000000	55.500000	57.050000	933.100000	2355.400000	0.000000	3145.000000	3247.950000	1	1	1	1	1	1	1	1	1	2.797281	3.644144		4.016383	4.043928	3.663562	4	1
2	25	38	1	19	56.000000	1	19	0.000000	1	2	0	1	1	1	10.550000	0.000000	31.950000	32.750000	23.650000	290.250000	0.000000	732.950000	770.000000	578.450000	0	1	0	0	1	0	0	1	0	2.356126		3.464172	3.488903	3.163363	4.025352	3	0
1	71	61	1	19	155.000000	3	30	0.000000	0	2	1	0	1	0	23.900000	27.500000	0.000000	15.000000	0.000000	1684.050000	1935.150000	0.000000	1030.000000	0.000000	1	0	0	0	1	1	1	1	0	3.173878	3.314186		2.708050		5.043425	3	0
1	22	33	1	13	119.000000	5	0	0.000000	1	4	1	1	0	1	4.300000	23.250000	51.600000	0.000000	60.350000	88.500000	520.450000	1013.300000	0.000000	1230.700000	1	1	1	1	1	1	0	1	1	1.458615	3.146305	3.943522		4.100161	4.779123	4	1
1	46	48	1	15	64.000000	3	20	0.000000	0	2	1	1	1	1	10.200000	26.500000	40.200000	11.500000	23.200000	393.550000	1316.700000	1832.000000	510.000000	948.750000	0	0	0	0	1	1	1	1	1	2.322388	3.277145	3.693867	2.442347	3.144152	4.158883	3	0
3	66	50	1	2	333.000000	5	24	0.000000	0	2	0	0	1	0	10.300000	0.000000	0.000000	14.250000	0.000000	659.550000	0.000000	0.000000	975.000000	0.000000	1	0	1	1	0	0	0	0	0	2.332144			2.656757		5.808142	2	0
1	69	58	1	29	26.000000	2	7	0.000000	1	3	1	1	1	1	32.650000	33.000000	54.000000	29.250000	50.650000	2321.800000	2378.200000	3649.600000	2055.000000	3475.450000	1	1	1	1	1	1	1	1	0	3.485845	3.496508	3.988984	3.375880	3.924939	3.258097	4	0
2	38	49	1	3	33.000000	4	11	0.000000	0	4	0	1	0	1	6.850000	0.000000	42.100000	0.000000	25.150000	285.550000	0.000000	1642.150000	0.000000	954.000000	1	0	0	1	0	1	0	1	1	1.924249		3.740048		3.224858	3.496508	2	0
3	16	35	0	7	46.000000	3	3	0.000000	0	1	0	1	0	0	5.100000	0.000000	27.150000	0.000000	0.000000	74.100000	0.000000	434.150000	0.000000	0.000000	0	0	0	0	0	0	0	0	1	1.629241		3.301377			3.828641	1	0
3	44	39	1	8	41.000000	2	8	0.000000	0	4	1	0	1	0	7.550000	16.250000	0.000000	10.250000	0.000000	353.300000	638.250000	0.000000	490.000000	0.000000	0	1	1	1	1	1	1	1	1	2.021548	2.788093		2.327278		3.713572	4	0
1	50	50	0	24	31.000000	1	8	0.000000	0	1	0	0	1	0	11.950000	0.000000	0.000000	28.250000	0.000000	540.500000	0.000000	0.000000	1355.000000	0.000000	0	0	0	0	0	0	1	1	0	2.480731			3.341093		3.433987	3	0
3	10	23	0	1	29.000000	4	0	0.000000	1	1	1	1	1	1	4.950000	32.000000	53.250000	35.750000	50.450000	62.100000	323.800000	420.550000	285.000000	416.000000	1	1	1	1	1	1	1	1	1	1.599388	3.465736	3.974998	3.576550	3.920983	3.367296	4	0
2	7	41	0	6	94.000000	2	16	0.000000	0	1	1	1	1	1	3.850000	28.000000	37.650000	9.000000	41.400000	27.950000	218.900000	256.300000	65.000000	237.250000	1	1	1	0	1	1	1	1	1	1.348073	3.332205	3.628333	2.197225	3.723281	4.543295	4	0
3	71	48	0	25	288.000000	3	19	0.000000	0	1	0	0	1	0	30.900000	0.000000	0.000000	19.750000	0.000000	2123.600000	0.000000	0.000000	1305.000000	0.000000	0	0	0	0	0	0	1	0	0	3.430756			2.983153		5.662960	1	0
3	16	39	1	5	31.000000	1	4	0.000000	1	5	0	0	0	0	5.000000	0.000000	0.000000	0.000000	0.000000	69.600000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1.609438					3.433987	1	0
3	6	20	0	0	25.000000	2	0	0.000000	1	2	1	0	1	0	1.900000	20.750000	0.000000	15.500000	0.000000	19.300000	114.400000	0.000000	95.000000	0.000000	0	0	0	0	1	1	1	1	0	0.641854	3.032546		2.740840		3.218876	3	0
2	46	55	0	24	269.000000	2	35	0.000000	0	1	1	0	1	0	10.100000	39.000000	0.000000	18.000000	0.000000	449.700000	1829.750000	0.000000	775.000000	0.000000	0	0	1	0	1	1	1	1	0	2.312535	3.663562		2.890372		5.594711	3	0
3	51	49	1	13	203.000000	3	27	0.000000	0	4	1	0	1	0	17.600000	22.000000	0.000000	21.750000	0.000000	961.900000	1125.250000	0.000000	1075.000000	0.000000	0	1	0	0	1	1	1	1	0	2.867899	3.091042		3.079614		5.313206	3	0
3	5	34	0	12	22.000000	2	2	0.000000	0	2	1	1	0	1	3.600000	12.500000	28.500000	0.000000	19.300000	16.100000	46.700000	143.650000	0.000000	86.150000	0	1	0	0	0	1	1	0	1	1.280934	2.525729	3.349904		2.960105	3.091042	1	1
2	49	54	1	23	25.000000	2	1	0.000000	1	4	0	0	1	0	14.650000	0.000000	0.000000	41.250000	0.000000	719.500000	0.000000	0.000000	1980.000000	0.000000	0	0	0	0	0	0	0	0	0	2.684440			3.719651		3.218876	1	0
3	49	51	1	14	222.000000	5	16	0.000000	0	2	0	0	0	0	12.250000	0.000000	0.000000	0.000000	0.000000	575.600000	0.000000	0.000000	0.000000	0.000000	1	0	0	1	0	1	0	0	1	2.505526					5.402677	2	0
1	26	30	1	4	76.000000	3	7	0.000000	0	2	0	1	0	0	9.450000	0.000000	29.200000	0.000000	0.000000	214.700000	0.000000	697.050000	0.000000	0.000000	0	0	1	0	0	0	0	0	1	2.246015		3.374169			4.330733	1	0
3	22	39	0	4	55.000000	2	17	0.000000	1	1	1	0	1	1	5.400000	38.750000	0.000000	17.750000	50.200000	81.550000	908.350000	0.000000	290.000000	1147.400000	0	1	1	1	1	1	1	1	1	1.686399	3.657131		2.876386	3.916015	4.007333	4	1
3	51	45	1	4	46.000000	3	6	0.000000	0	2	1	1	1	1	20.700000	34.750000	48.650000	32.250000	48.650000	1082.400000	1711.750000	2496.350000	1600.000000	2353.350000	1	1	1	1	1	1	1	1	0	3.030134	3.548180	3.884652	3.473518	3.884652	3.828641	4	0
